,user_id,join_date,flag
617,M3167659653,2021-11-28 06:39:00,0
618,M561425179,2021-12-02 03:09:00,0
619,M195318382,2021-11-13 01:29:00,0
620,M2706806772,2021-11-14 00:12:00,0
621,M93402080,2021-11-22 10:08:00,0
622,M395587396,2021-11-27 12:29:00,0
623,M2578573485,2021-11-26 12:44:00,0
624,M294864580,2021-11-16 16:21:00,0
625,M2374839393,2021-11-30 12:55:00,0
626,M4153162297,2021-11-30 02:47:00,0
627,M2230862591,2021-11-02 15:53:00,0
628,M211893023,2021-12-12 11:50:00,0
629,M341283652,2021-12-08 05:05:00,0
630,M3014385292,2021-12-13 09:53:00,0
631,M185136859,2021-12-14 16:18:00,0
632,M2649975612,2021-11-28 13:29:00,0
633,M513576314,2021-11-22 11:46:00,0
634,M3048505773,2021-11-13 16:38:00,0
635,M4249786180,2021-12-07 02:09:00,0
636,M2557507884,2021-12-10 02:20:00,0
637,M2555474147,2021-12-10 20:18:00,0
638,M496986681,2021-11-27 06:29:00,0
639,M3171178459,2021-12-10 18:19:00,0
640,M185124099,2021-11-30 21:35:00,0
641,M172668449,2021-12-17 07:15:00,0
642,M2745642692,2021-12-11 13:49:00,0
643,M450920943,2021-11-10 20:52:00,0
644,M2248350057,2021-11-27 11:11:00,0
645,M2945335101,2021-12-13 18:26:00,0
646,M2329528661,2021-12-14 05:20:00,0
647,M2976380990,2021-10-21 08:42:00,0
648,M610078485,2021-11-14 02:03:00,0
649,M2675865029,2021-11-10 21:38:00,0
650,M4458844626,2021-12-23 19:30:00,0
651,M458450363,2021-11-14 11:52:00,0
652,M3366488303,2022-01-05 17:01:00,0
653,M544729282,2021-12-10 18:57:00,0
654,M4700280007,2021-12-17 01:04:00,0
655,M4915889067,2021-11-20 01:17:00,0
656,M2680881035,2021-11-16 10:38:00,0
657,M111719987,2021-11-24 02:04:00,0
658,M2759585654,2021-11-26 06:05:00,0
659,M4990756244,2021-12-03 01:38:00,0
660,M183301908,2021-12-07 16:00:00,0
661,M2622257238,2021-11-14 00:43:00,0
662,M482664028,2021-11-30 14:22:00,0
663,M4700578605,2021-11-26 06:20:00,0
664,M489755074,2021-11-16 23:34:00,0
665,M135905340,2021-11-24 18:28:00,0
666,M2812986273,2021-12-23 11:14:00,0
667,M2804433343,2021-12-14 19:41:00,0
668,M4443911524,2021-12-09 16:02:00,0
669,M2226155881,2021-11-09 21:13:00,0
670,M2745842327,2021-11-27 17:17:00,0
671,M2646796935,2021-11-21 19:26:00,0
672,M4299602050,2021-12-08 14:31:00,0
673,M4992627813,2021-11-25 01:33:00,0
674,M4135757873,2021-11-23 01:43:00,0
675,M219065729,2021-11-10 20:36:00,0
676,M463899788,2021-11-29 05:57:00,0
677,M4556725662,2021-12-18 10:51:00,0
678,M169634040,2021-11-19 05:11:00,0
679,M2240836801,2021-12-20 01:04:00,0
680,M360909889,2021-12-12 12:17:00,0
681,M2566176979,2021-12-03 06:51:00,0
682,M2557433614,2021-11-27 23:03:00,0
683,M3037584278,2021-12-01 17:57:00,0
684,M3555476981,2021-12-04 03:50:00,0
685,M316333153,2021-12-11 02:02:00,0
686,M4982417402,2021-11-25 02:26:00,0
687,M3080586061,2021-11-28 01:26:00,0
688,M4974688804,2021-12-01 01:48:00,0
689,M2530968803,2021-11-14 21:16:00,0
690,M456687727,2021-11-29 13:14:00,0
691,M2987801094,2021-11-25 12:44:00,0
692,M2762635521,2021-11-19 07:17:00,0
693,M509254558,2021-11-04 01:02:00,0
694,M2820661006,2021-11-25 08:32:00,0
695,M502551301,2021-12-08 05:56:00,0
696,M2574383652,2021-10-31 07:25:00,0
697,M4930469165,2021-11-17 14:34:00,0
698,M4752873324,2021-11-26 01:05:00,0
699,M3132307531,2021-11-29 12:47:00,0
700,M3028570444,2021-11-20 06:05:00,0
701,M4727760356,2021-11-30 19:14:00,0
702,M4980760889,2021-11-14 23:32:00,0
703,M170692578,2021-12-14 00:18:00,0
704,M497039173,2021-11-09 17:09:00,0
705,M4384275757,2021-12-03 19:33:00,0
706,M112688952,2021-11-04 11:39:00,0
707,M498339083,2021-11-22 21:24:00,0
708,M2362195662,2021-12-16 19:16:00,0
709,M356741325,2021-12-04 00:37:00,0
710,M236785159,2021-11-26 09:15:00,0
711,M23456085,2021-12-10 12:14:00,0
712,M4991385010,2021-11-22 02:02:00,0
713,M2521462751,2021-10-31 21:49:00,0
714,M2442204304,2021-12-17 14:07:00,0
715,M2299578965,2021-12-07 04:22:00,0
716,M2326569157,2021-11-15 23:34:00,0
717,M227890873,2021-12-18 05:21:00,0
718,M229090945,2021-11-18 00:57:00,0
719,M3028751381,2021-12-08 02:28:00,0
720,M4401028586,2021-12-10 07:58:00,0
721,M4859718201,2021-12-13 10:12:00,0
722,M535469663,2021-11-19 15:00:00,0
723,M4979877867,2021-11-02 14:02:00,0
724,M505901575,2021-12-11 23:17:00,0
725,M425124137,2021-12-04 07:50:00,0
726,M3393439471,2021-12-21 00:19:00,0
727,M3106030432,2021-11-14 13:37:00,0
728,M4957629475,2021-11-21 16:33:00,0
729,M169415742,2021-12-06 05:57:00,0
730,M2959918416,2021-10-29 04:27:00,0
731,M2768355591,2021-11-14 20:10:00,0
732,M2508237835,2021-11-06 02:28:00,0
733,M620693401,2021-11-16 03:44:00,0
734,M145956772,2021-12-14 01:58:00,0
735,M2546348243,2021-11-20 08:46:00,0
736,M286011689,2021-11-11 23:41:00,0
737,M4446700256,2021-11-16 08:45:00,0
738,M4199269819,2021-11-22 11:36:00,0
739,M3560719775,2021-11-17 10:18:00,0
740,M196646682,2021-11-26 09:23:00,0
741,M4171944647,2021-11-27 08:44:00,0
742,M3050759965,2021-12-14 23:40:00,0
743,M2682263250,2021-11-28 00:37:00,0
744,M4971892887,2021-12-18 07:12:00,0
745,M4699781445,2021-12-03 17:23:00,0
746,M4998439488,2021-11-23 20:44:00,0
747,M4343831612,2021-11-13 18:42:00,0
748,M2504837583,2021-12-13 02:43:00,0
749,M2466183983,2021-11-16 08:55:00,0
750,M4567424418,2021-11-09 02:23:00,0
751,M481475285,2021-12-01 15:50:00,0
752,M585624427,2021-11-05 11:11:00,0
753,M175039859,2021-12-13 03:59:00,0
754,M3109901348,2021-11-18 04:33:00,0
755,M150299145,2021-11-20 13:41:00,0
756,M382240041,2021-12-06 03:06:00,0
757,M507873141,2021-11-29 20:51:00,0
758,M3884003609,2021-12-15 04:51:00,0
759,M2422881260,2021-12-05 11:00:00,0
760,M3821057566,2021-11-30 18:22:00,0
761,M2359288866,2021-11-03 07:33:00,0
762,M462236776,2021-11-25 21:18:00,0
763,M4127077408,2021-11-22 12:25:00,0
764,M2893338138,2021-12-08 13:56:00,0
765,M4890436636,2021-12-30 03:07:00,0
766,M363062375,2021-12-04 13:46:00,0
767,M3522847008,2021-12-10 09:23:00,0
768,M2787463547,2021-12-25 13:21:00,0
769,M148432412,2021-12-10 05:53:00,0
770,M3347441975,2021-11-21 07:16:00,0
771,M3024469339,2021-12-14 18:18:00,0
772,M121062924,2021-12-19 07:19:00,0
773,M3508954976,2021-12-04 18:25:00,0
774,M3535017991,2021-11-08 18:39:00,0
775,M03580415,2021-11-08 10:43:00,0
776,M164345459,2021-11-15 07:16:00,0
777,M2556385220,2021-12-10 23:38:00,0
778,M3181774645,2021-11-13 20:27:00,0
779,M590006387,2021-11-14 21:21:00,0
780,M3324141080,2021-12-11 13:21:00,0
781,M398730305,2021-12-27 08:06:00,0
782,M3466832406,2021-11-28 06:48:00,0
783,M3739615458,2021-12-22 00:31:00,0
784,M411049250,2021-12-23 12:22:00,0
785,M3007542761,2021-12-12 22:20:00,0
786,M2546463044,2021-12-08 11:10:00,0
787,M4196653740,2021-11-05 05:21:00,0
788,M200771385,2021-11-26 01:31:00,0
789,M150884620,2021-12-04 12:51:00,0
790,M4777157502,2021-11-29 19:04:00,0
791,M2499282065,2021-11-25 10:45:00,0
792,M510566216,2021-11-10 06:06:00,0
793,M543280863,2021-11-11 00:28:00,0
794,M4680598673,2021-12-12 13:16:00,0
795,M3009882895,2021-12-01 09:20:00,0
796,M2216816841,2021-10-29 16:09:00,0
797,M2355507271,2022-01-01 22:14:00,0
798,M100712952,2021-11-24 09:52:00,0
799,M4995099447,2021-11-14 12:29:00,0
800,M2698288116,2021-11-10 22:26:00,0
801,M514267858,2021-11-30 12:58:00,0
802,M3578990274,2021-12-19 03:27:00,0
803,M3416074778,2021-11-04 23:01:00,0
804,M198059717,2021-11-21 18:41:00,0
805,M139129018,2021-11-22 04:57:00,0
806,M292880935,2021-12-05 17:25:00,0
807,M4982777191,2021-11-28 21:28:00,0
808,M3609138088,2021-12-15 06:24:00,0
809,M2574896902,2021-12-28 04:14:00,0
810,M578012251,2021-11-11 15:06:00,0
811,M526132666,2021-12-11 14:55:00,0
812,M4959437921,2021-11-23 06:31:00,0
813,M4975636611,2021-12-10 21:46:00,0
814,M2762613104,2021-11-07 03:34:00,0
815,M2569846304,2021-12-06 05:36:00,0
816,M2401891518,2021-11-17 14:04:00,0
817,M3134856268,2021-11-21 00:50:00,0
818,M4427417862,2021-12-06 10:00:00,0
819,M4022127913,2021-11-20 18:06:00,0
820,M441848878,2021-11-17 05:49:00,0
821,M2509523926,2021-11-26 06:15:00,0
822,M334985195,2021-11-16 13:41:00,0
823,M92022363,2021-10-27 16:12:00,0
824,M3169577837,2021-11-02 02:22:00,0
825,M70098224,2021-11-15 23:13:00,0
826,M3639632621,2021-11-23 07:12:00,0
827,M2836656937,2021-12-23 10:15:00,0
828,M3564753136,2021-11-12 04:33:00,0
829,M101973364,2021-11-29 09:44:00,0
830,M4141336971,2021-10-21 18:53:00,0
831,M2961390495,2021-11-03 11:27:00,0
832,M3034928867,2021-11-18 01:40:00,0
833,M2912538263,2021-11-29 23:04:00,0
834,M2782795478,2021-11-20 02:59:00,0
835,M553852274,2021-11-26 18:02:00,0
836,M289931969,2021-11-22 14:13:00,0
837,M104558554,2021-11-30 11:05:00,0
838,M271198189,2021-12-09 17:56:00,0
839,M571943018,2021-12-07 17:08:00,0
840,M3355962932,2021-12-07 05:38:00,0
841,M3497850484,2021-12-20 17:29:00,0
842,M571042267,2021-11-11 18:12:00,0
843,M4920700180,2021-12-06 23:04:00,0
844,M2238080842,2021-10-17 22:37:00,0
845,M498200563,2021-11-18 11:37:00,0
846,M2431500079,2021-11-29 07:10:00,0
847,M4009188167,2021-11-21 00:44:00,0
848,M4744951847,2021-11-16 01:58:00,0
849,M141738834,2021-11-18 01:59:00,0
850,M460042279,2021-11-24 09:49:00,0
851,M2834263027,2021-11-22 10:59:00,0
852,M209679432,2021-11-26 05:16:00,0
853,M4438849108,2021-12-05 12:02:00,0
854,M2218932632,2021-11-10 05:05:00,0
855,M57852052,2021-11-14 19:13:00,0
856,M3228842165,2021-12-07 19:04:00,0
857,M4304630095,2021-11-15 07:09:00,0
858,M4005483372,2021-12-02 09:07:00,0
859,M4219076950,2021-11-30 15:05:00,0
860,M4983930680,2021-12-15 14:50:00,0
861,M2800303184,2021-11-24 23:36:00,0
862,M290664901,2021-11-16 14:51:00,0
863,M2618153471,2021-12-13 17:33:00,0
864,M544550965,2021-11-25 20:41:00,0
865,M2256041736,2021-12-13 18:31:00,0
866,M4030987514,2021-11-27 20:51:00,0
867,M203909358,2021-11-08 18:12:00,0
868,M4487493360,2021-11-14 04:58:00,0
869,M227061465,2021-12-01 09:09:00,0
870,M2961888895,2021-11-22 15:16:00,0
871,M523944357,2021-12-09 12:04:00,0
872,M2202491685,2021-11-13 07:35:00,0
873,M190721100,2021-11-30 09:20:00,0
874,M137399730,2021-12-04 03:02:00,0
875,M4811710263,2021-12-03 21:42:00,0
876,M2826120270,2021-12-09 13:06:00,0
877,M2318518441,2021-12-12 20:00:00,0
878,M90893472,2021-11-10 12:46:00,0
879,M4443086036,2021-12-11 11:27:00,0
880,M530932604,2021-12-07 20:07:00,0
881,M4992806135,2021-12-06 02:56:00,0
882,M489982406,2021-12-02 07:14:00,0
883,M4584242092,2021-11-19 05:54:00,0
884,M2667847586,2021-12-23 12:28:00,0
885,M4218961786,2021-11-27 21:22:00,0
886,M2758862140,2021-11-21 05:17:00,0
887,M240044654,2021-12-06 01:34:00,0
888,M2700466943,2021-12-10 18:54:00,0
889,M333386290,2021-12-11 22:42:00,0
890,M2283129722,2021-11-13 09:08:00,0
891,M2235904617,2021-12-01 22:44:00,0
892,M234870308,2021-12-12 00:15:00,0
893,M3166068008,2021-12-17 03:15:00,0
894,M216799853,2021-11-03 02:01:00,0
895,M4964896605,2021-12-13 21:05:00,0
896,M2510615247,2021-11-11 06:05:00,0
897,M455661558,2021-12-05 14:46:00,0
898,M2263869147,2021-11-25 05:22:00,0
899,M3313460576,2021-11-16 01:37:00,0
900,M3390506652,2021-11-25 08:45:00,0
901,M4279853769,2021-12-31 04:08:00,0
902,M373284047,2021-11-18 02:13:00,0
903,M4700421720,2021-10-27 06:17:00,0
904,M193572408,2021-12-14 03:05:00,0
905,M488418541,2021-12-03 17:37:00,0
906,M4864034535,2021-11-24 04:54:00,0
907,M3898187288,2021-11-07 18:09:00,0
908,M2762316248,2021-11-27 20:19:00,0
909,M2718066626,2021-11-25 07:58:00,0
910,M3866258819,2021-11-26 05:58:00,0
911,M289500398,2021-11-26 15:49:00,0
912,M4189147253,2021-11-25 19:37:00,0
913,M2818158563,2021-12-20 02:00:00,0
914,M4691495608,2021-11-13 20:29:00,0
915,M4323077099,2021-12-08 14:14:00,0
916,M4443298657,2021-12-26 20:29:00,0
917,M4691645860,2021-12-06 18:37:00,0
918,M4283085237,2021-11-14 10:03:00,0
919,M305092030,2021-12-05 01:37:00,0
920,M515304932,2021-11-21 02:25:00,0
921,M78446052,2021-11-17 16:55:00,0
922,M498833397,2021-11-06 11:43:00,0
923,M500199819,2021-12-05 12:28:00,0
924,M2620320224,2021-12-16 02:43:00,0
925,M4397120572,2021-12-09 11:33:00,0
926,M150161518,2021-11-21 12:55:00,0
927,M135410898,2021-11-13 02:55:00,0
928,M2793921761,2021-12-16 12:07:00,0
929,M578947748,2021-11-04 23:01:00,0
930,M4840751391,2021-12-01 10:39:00,0
931,M3545224011,2021-11-27 17:15:00,0
932,M325019820,2021-12-19 11:45:00,0
933,M222676936,2021-12-12 02:34:00,0
934,M2750978414,2021-11-24 22:43:00,0
935,M135732264,2022-01-02 10:26:00,0
936,M559041304,2021-11-20 02:31:00,0
937,M2511114531,2021-12-01 15:13:00,0
938,M3593835685,2021-12-04 17:03:00,0
939,M4639347409,2021-12-16 05:55:00,0
940,M2217400039,2021-12-05 17:52:00,0
941,M2424333280,2021-11-11 20:33:00,0
942,M4452589172,2021-12-02 18:37:00,0
943,M4340196549,2021-11-30 03:54:00,0
944,M4715727160,2021-11-26 07:51:00,0
945,M519925173,2021-11-29 16:28:00,0
946,M4974142403,2021-12-23 20:56:00,0
947,M4163384099,2021-12-16 10:53:00,0
948,M4481131809,2021-12-07 11:14:00,0
949,M422856764,2021-12-15 12:58:00,0
950,M2990611657,2021-11-25 20:00:00,0
951,M2795166591,2021-11-19 02:35:00,0
952,M4866868699,2021-12-26 09:58:00,0
953,M2956805509,2021-11-20 04:13:00,0
954,M4705467820,2021-12-14 19:26:00,0
955,M2290506831,2021-12-04 04:59:00,0
956,M622545244,2021-12-16 01:25:00,0
957,M2444742054,2021-11-17 02:38:00,0
958,M284532518,2021-11-18 14:49:00,0
959,M3505631664,2021-11-25 10:04:00,0
960,M300605166,2021-12-13 02:27:00,0
961,M4975832458,2021-12-10 13:35:00,0
962,M2878312144,2021-12-02 16:20:00,0
963,M3976852529,2021-12-15 01:19:00,0
964,M4350479689,2021-11-29 04:24:00,0
965,M407613525,2021-12-05 19:20:00,0
966,M2857241131,2021-11-21 11:13:00,0
967,M2782480078,2021-11-23 11:02:00,0
968,M2814688871,2021-12-06 19:43:00,0
969,M553445837,2021-11-28 17:42:00,0
970,M374827681,2021-12-11 11:41:00,0
971,M4289633551,2021-11-25 09:45:00,0
972,M205167381,2021-12-15 12:41:00,0
973,M3509235087,2021-12-03 20:16:00,0
974,M2804255017,2021-12-14 10:47:00,0
975,M2236019226,2021-11-08 12:39:00,0
976,M3335012922,2021-11-25 15:54:00,0
977,M521628495,2021-11-15 03:47:00,0
978,M2218065142,2021-11-14 09:19:00,0
979,M4686539653,2021-11-24 09:03:00,0
980,M294443009,2021-11-22 11:20:00,0
981,M512188002,2021-11-29 07:04:00,0
982,M3545770614,2021-11-07 17:24:00,0
983,M2947151943,2021-12-04 02:13:00,0
984,M221336312,2021-11-21 13:55:00,0
985,M3513554513,2021-11-23 03:45:00,0
986,M3569483366,2021-12-17 15:40:00,0
987,M3066864254,2021-11-02 13:38:00,0
988,M449325088,2021-11-25 01:11:00,0
989,M4722905357,2021-12-10 13:22:00,0
990,M2536971948,2021-11-29 05:34:00,0
991,M4820967507,2021-11-22 05:49:00,0
992,M4578734605,2021-12-02 02:16:00,0
993,M3011782692,2021-12-11 02:14:00,0
994,M4961263192,2021-12-10 08:32:00,0
995,M2773888989,2021-11-26 16:59:00,0
996,M3052271101,2021-12-12 09:38:00,0
997,M2672170174,2021-12-09 04:38:00,0
998,M4984419240,2021-11-10 19:00:00,0
999,M509238967,2021-12-05 10:55:00,0
1000,M2932089784,2021-11-18 07:20:00,0
1001,M3733605706,2021-11-30 04:25:00,0
1002,M2348649665,2021-12-08 21:29:00,0
1003,M2783525613,2021-11-11 16:41:00,0
1004,M2418575760,2021-11-29 10:41:00,0
1005,M3479257577,2021-12-04 09:23:00,0
1006,M4761736512,2021-12-19 04:08:00,0
1007,M2527629739,2021-12-11 23:53:00,0
1008,M519612357,2021-11-11 17:30:00,0
1009,M578564431,2021-12-01 06:04:00,0
1010,M3546907676,2021-11-17 07:05:00,0
1011,M3457075476,2021-12-12 18:30:00,0
1012,M2791593332,2021-12-08 21:57:00,0
1013,M355640949,2021-12-04 22:08:00,0
1014,M437009286,2021-11-30 14:44:00,0
1015,M2554693072,2021-12-06 18:00:00,0
1016,M4223363479,2021-12-28 06:27:00,0
1017,M121583656,2021-11-30 11:53:00,0
1018,M3402635295,2021-11-09 07:29:00,0
1019,M207351734,2021-12-27 10:48:00,0
1020,M3182643756,2021-12-04 06:24:00,0
1021,M437440035,2021-12-25 20:05:00,0
1022,M231381637,2021-11-25 02:59:00,0
1023,M2733927375,2021-11-24 06:31:00,0
1024,M2639394693,2021-10-31 06:12:00,0
1025,M155168461,2021-10-15 17:06:00,0
1026,M4983630689,2021-11-26 04:35:00,0
1027,M3244593232,2021-11-09 20:45:00,0
1028,M448383139,2021-11-16 07:22:00,0
1029,M4990702001,2021-12-06 18:33:00,0
1030,M3671832853,2021-12-10 08:42:00,0
1031,M4327785367,2021-12-25 19:52:00,0
1032,M2236705576,2021-11-22 15:58:00,0
1033,M3598194932,2021-11-26 12:28:00,0
1034,M326608516,2021-11-16 14:32:00,0
1035,M452535946,2021-12-20 02:36:00,0
1036,M4930575390,2021-12-02 13:35:00,0
1037,M2258564497,2021-12-03 05:39:00,0
1038,M4349009353,2021-11-05 19:38:00,0
1039,M344857846,2021-11-25 19:10:00,0
1040,M2357978839,2021-12-02 13:19:00,0
1041,M2237966962,2021-11-14 04:44:00,0
1042,M225735660,2021-11-22 09:45:00,0
1043,M3528504545,2021-11-20 00:34:00,0
1044,M3556945981,2021-11-11 14:40:00,0
1045,M2201842652,2021-12-10 11:42:00,0
1046,M432718875,2021-12-16 21:14:00,0
1047,M4452047003,2021-11-27 01:25:00,0
1048,M3492215551,2021-11-25 20:44:00,0
1049,M3188725662,2021-12-01 10:17:00,0
